ECDS_UniqueID,Sort1,Sort2,Sort3,ECDS_Group1,ECDS_Group2,ECDS_Group3,ECDS_Description,ECDS_SearchTerms,SNOMED_Code,Flag_Injury,Flag_NotifiableDisease,Flag_Male,Flag_Female,Flag_Allergy,Flag_SDEC,Flag_ADS,Notes,ICD10_Mapping
UEC04DIA7157211000,71,57,21,Paediatric,Genetic,Genetic disorder,Genetic disorder,Genetic disorder,782964007,0,0,1,1,0,0,0,New code introduced July 2021,Q99.9
UEC04DIA7161111000,71,61,11,ObGyn,Gynaecology,Menorrhagia,Menorrhagia,menorrhagia heavy period bleeding pv vaginal menstruation menstrual,386692008,0,0,0,1,0,0,1,,N92.0
UEC04DIA7161131000,71,61,13,ObGyn,Gynaecology,Dysmenorrhoea,Dysmenorrhoea,dysmenorrhoea period pain bleeding menstruation menstrual,266599000,0,0,0,1,0,0,1,,N94.6
UEC04DIA7161151000,71,61,15,ObGyn,Gynaecology,Postmenopausal bleeding,Postmenopausal bleeding,postmenopausal bleed menopause bleeding,76742009,0,0,0,1,0,0,1,,N95.0
UEC04DIA7161171000,71,61,17,ObGyn,Gynaecology,Postcoital and contact bleeding,Postcoital and contact bleeding,postcoital contactvaginal bleeding post-coital intercourse,48880000,0,0,0,1,0,0,1,,N93.0
UEC04DIA7161211000,71,61,21,ObGyn,Gynaecology,Vaginal infection,Vaginal infection,vaginal infection sti std candidia thrush genital,237091009,0,0,0,1,0,0,1,,N76.0
UEC04DIA7161311000,71,61,31,ObGyn,Gynaecology,Pelvic inflammatory disease,Pelvic inflammatory disease,pid pelvic inflammatory disease vaginal discharge std sti sexually transmitted infection,198130006,0,0,0,1,0,0,1,,N73.9
UEC04DIA7161331000,71,61,33,ObGyn,Gynaecology,Endometriosis,Endometriosis,endometriosis period pain bleeding dysmenorrhoea endometritis uterus,129103003,0,0,0,1,0,0,1,,N80.9
UEC04DIA7161411000,71,61,41,ObGyn,Gynaecology,Ovarian disorder,Ovarian disorder,ovarian ovary disorder period pain lower abdominal hyperstimulation fertility,5552004,0,0,0,1,0,0,1,,N83.9
UEC04DIA7161451000,71,61,45,ObGyn,Gynaecology,Uterine fibroid,Uterine fibroid,uterine fibroid uterus,95315005,0,0,0,1,0,0,1,,D25.9
UEC04DIA7161511000,71,61,51,ObGyn,Gynaecology,Abscess of labia or vulva,Abscess of labia or vulva,labia vulval abscess bartholin vagina,69430001,0,0,0,1,0,1,1,,N76.4
UEC04DIA7161531000,71,61,53,ObGyn,Gynaecology,Complication of intrauterine contraceptive device,Complication of intrauterine contraceptive device,contraceptive device complication pill condom coil copper intrauterine,271973001,0,0,0,1,0,0,1,,T83.9
UEC04DIA7161551000,71,61,55,ObGyn,Gynaecology,Endometritis (NOT endometriosis),Endometritis (NOT endometriosis),endometritis endometritis uterus uterine bleeding inflammation,78623009,0,0,0,1,0,0,1,,N71.9
UEC04DIA7161611000,71,61,61,ObGyn,Gynaecology,Ovarian hyperstimulation syndrome,Ovarian hyperstimulation syndrome,ivf ovarian hyperstimulation syndrome in vitro fertilisation ovary,129635004,1,0,0,1,0,0,1,,N98.1
UEC04DIA7161711000,71,61,71,ObGyn,Gynaecology,Genital prolapse,Genital prolapse,prolapse genital uterine vaginal,73998008,0,0,0,1,0,0,1,,N81.9
UEC04DIA7161811000,71,61,81,ObGyn,Gynaecology,Female genital mutilation,Female genital mutilation,cutting fgm female genital mutilation circumcision,95041000119101,0,0,0,1,0,0,1,,Z91.8
UEC04DIA7171111000,71,71,11,ObGyn,Gynaecology : early pregnancy,Threatened miscarriage,Threatened miscarriage,abortion threatened miscarriage vaginal pv pregnant pregnancy,54048003,0,0,0,1,0,1,1,,O20.0
UEC04DIA7171131000,71,71,13,ObGyn,Gynaecology : early pregnancy,Missed miscarriage,Missed miscarriage,missed abortion miscarriage bleeding vaginal pv pregnant pregnancy,16607004,0,0,0,1,0,1,1,,O02.1
UEC04DIA7171151000,71,71,15,ObGyn,Gynaecology : early pregnancy,Complete miscarriage,Completed miscarriage,abortion complete spontaneous miscarriage vaginal pv pregnant pregnancy,17369002,0,0,0,1,0,1,1,,O03.9
UEC04DIA7171171000,71,71,17,ObGyn,Gynaecology : early pregnancy,Incomplete miscarriage,Incomplete miscarriage,retained products of conception following abortion miscarriage vaginal pv pregnant pregnancy infection,156072005,0,0,0,1,0,0,1,,O03.4
UEC04DIA7171211000,71,71,21,ObGyn,Gynaecology : early pregnancy,Retained products of conception,Retained products of conception,retained products conception abortion miscarriage vaginal pv pregnant pregnancy infection,275425008,0,0,0,1,0,0,1,,O08.9
UEC04DIA7171331000,71,71,33,ObGyn,Gynaecology : early pregnancy,Complication of miscarriage / termination of pregnancy,Complication of miscarriage / termination of pregnancy,top abortion complication termination pregnancy,34614007,0,0,0,1,0,0,1,,O07.8
UEC04DIA7171511000,71,71,51,ObGyn,Gynaecology : early pregnancy,Hyperemesis gravidarum,Hyperemesis gravidarum,pregnancy vomiting hyperemesis gravidarum pregnant nausea,14094001,0,0,0,1,0,1,1,,O21.9
UEC04DIA7171711000,71,71,71,ObGyn,Gynaecology : early pregnancy,Ectopic pregnancy,Ectopic pregnancy,ectopic pregnancy pregnant pain lower abdominal bleeding vaginal pv pregnant pregnancy,34801009,0,0,0,1,0,1,1,,O00.9
UEC04DIA7171911000,71,71,91,ObGyn,Gynaecology : early pregnancy,Molar pregnancy,Molar pregnancy,mole molar pregnancy,417044008,0,0,0,1,0,0,1,Replacement code introduced May 2021,O01.9
UEC04DIA7181111000,71,81,11,ObGyn,Obstetrics,Pre-eclampsia,Pre-eclampsia,pre-eclampsia pre eclampsia hypertension fits pregnancy hypertension,398254007,0,0,0,1,0,0,1,,O14.9
UEC04DIA7181131000,71,81,13,ObGyn,Obstetrics,Eclampsia (inc. seizure),Eclampsia (inc. seizure),eclampsia pre fits seizure hypertension pregnancy,15938005,0,0,0,1,0,0,1,,O15.9
UEC04DIA7181211000,71,81,21,ObGyn,Obstetrics,Early / threatened labour,Early / threatened labour,false labour braxton hicks contractions,32644009,0,0,0,1,0,0,1,,O47.9
UEC04DIA7181251000,71,81,25,ObGyn,Obstetrics,Premature labour,Premature labour,braxton hicks early premature labour,6383007,0,0,0,1,0,0,1,,O60
UEC04DIA7181311000,71,81,31,ObGyn,Obstetrics,Premature rupture of membranes,Premature rupture of membranes,premature rupture of membranes labour early contractions,44223004,0,0,0,1,0,0,1,,O42.9
UEC04DIA7181411000,71,81,41,ObGyn,Obstetrics,Ante-partum haemorrhage,Ante-partum haemorrhage,ante-partum haemorrhage,34842007,0,0,0,1,0,0,1,,O46.9
UEC04DIA7181511000,71,81,51,ObGyn,Obstetrics,Active labour,Active labour,labour delivery birth born,20236002,0,0,0,1,0,0,1,,Z34.9
UEC04DIA7181551000,71,81,55,ObGyn,Obstetrics,Breech presentation,Breech presentation,labour delivery birth born breech,237311001,0,0,0,1,0,0,1,New code introduced July 2021,O64.9
UEC04DIA7181571000,71,81,57,ObGyn,Obstetrics,Shoulder dystocia,Shoulder dystocia,labour delivery birth born shoulder dystocia obstructed,735492001,0,0,0,1,0,0,1,New code introduced July 2021,O66.0
UEC04DIA7181581000,71,81,58,ObGyn,Obstetrics,Umbilical cord prolapse,Umbilical cord prolapse,labour delivery birth born prolapsed cord umbilical,270500004,0,0,0,1,0,0,1,Code introduced as replacement for previous code as part of Terminology and Clinical Lead review.,O69.0
UEC04DIA7181591000,71,81,59,ObGyn,Obstetrics,Complex delivery,Complex delivery,labour delivery birth born abnormal obstructed complex,274127000,0,0,0,1,0,0,1,New code introduced July 2021,O83.9
UEC04DIA7181711000,71,81,71,ObGyn,Obstetrics,Premature birth (before 37/40),Premature birth (before 37/40),baby born birth delivery premature prem,367494004,0,0,0,1,0,0,1,New code introduced July 2021,P07.3
UEC04DIA7181751000,71,81,75,ObGyn,Obstetrics,Baby born,Baby born,baby born birth delivery,281050002,0,0,0,1,0,0,1,,Z37.9
UEC04DIA7181811000,71,81,81,ObGyn,Obstetrics,Post-partum haemorrhage,Post-partum haemorrhage,pph post-partum haemorrhage,47821001,0,0,0,1,0,0,1,,O72.1
UEC04DIA7181831000,71,81,83,ObGyn,Obstetrics,Post-partum infection,Post-partum infection,post-partum infection puerperal septicaemia,2858002,0,0,0,1,0,0,1,,O85
UEC04DIA7181851000,71,81,85,ObGyn,Obstetrics,Breast problem : pregnancy-related,Breast problem : pregnancy-related,breast infection cellulitis mastitis pregnancy pregnant,86196005,0,0,0,1,0,0,1,,O91.2
UEC04DIA8111111000,81,11,11,Psych / tox / D+A,Mental health,Personality disorder,Personality disorder,personality disorder antisocial dependant narcissistic psychopathic pd schizotypal borderline emotionally unstable,33449004,0,0,1,1,0,0,0,,F60.9
UEC04DIA8111211000,81,11,21,Psych / tox / D+A,Mental health,Eating disorder,Eating disorder,eating disorder bulimia anorexia nervosa binge eating purging,72366004,0,0,1,1,0,0,1,,F50.9
UEC04DIA8111311000,81,11,31,Psych / tox / D+A,Mental health,Obsessive compulsive disorder,Obsessive compulsive disorder,anxiety anxious obsessive compulsive OCD,191736004,0,0,1,1,0,0,1,New code introduced July 2021,F42.9
UEC04DIA8111361000,81,11,36,Psych / tox / D+A,Mental health,Panic attack,Panic attack,panic attack anxiety anxious phobia agoraphobia panic attack post traumatic stress,371631005,0,0,1,1,0,0,1,New code introduced July 2021,F41.9
UEC04DIA8111371000,81,11,37,Psych / tox / D+A,Mental health,Anxiety disorder,Anxiety disorder,anxiety anxious phobia agoraphobia panic attack post traumatic stress,197480006,0,0,1,1,0,0,1,,F41.9
UEC04DIA8111411000,81,11,41,Psych / tox / D+A,Mental health,Depressive disorder,Depressive disorder,depression depressed depressive episode bipolar affective psychosis psychotic,35489007,0,0,1,1,0,0,1,,F32.9
UEC04DIA8111511000,81,11,51,Psych / tox / D+A,Mental health,Bipolar affective disorder,Bipolar affective disorder,bipolar affective depression depressed depressive manic mania psychotic psychosis,13746004,0,0,1,1,0,0,1,,F31.9
UEC04DIA8111611000,81,11,61,Psych / tox / D+A,Mental health,Schizophrenia,Schizophrenia,schizophrenia schizophrenic psychotic psychosis,58214004,0,0,1,1,0,0,1,,F20.9
UEC04DIA8111651000,81,11,65,Psych / tox / D+A,Mental health,Psychotic disorder,Psychotic disorder,schizophrenia schizophrenic psychotic psychosis,69322001,0,0,1,1,0,0,1,,F29
UEC04DIA8111711000,81,11,71,Psych / tox / D+A,Mental health,Dissociative (conversion) disorder,Dissociative (conversion) disorder,dissociative disorder neurotic neurosis hysteria hysterical conversion,44376007,0,0,1,1,0,0,1,,F44.9
UEC04DIA8111811000,81,11,81,Psych / tox / D+A,Mental health,Somatisation disorder,Somatisation disorder,somatisation somatization psychosomatic conversion somatoform pain,397923000,0,0,1,1,0,0,1,,F45.0
UEC04DIA8111831000,81,11,83,Psych / tox / D+A,Mental health,Somatoform pain disorder,Somatoform pain disorder,somatoform pain disorder somatization somatisation psychosomatic converson,30077003,0,0,1,1,0,0,1,,F45.4
UEC04DIA8111871000,81,11,87,Psych / tox / D+A,Mental health,Adjustment disorder,Adjustment disorder,adjustment disorder,17226007,0,0,1,1,0,0,1,,F43.2
UEC04DIA8111891000,81,11,89,Psych / tox / D+A,Mental health,Factitious disorder,Factitious disorder,munchausens factitious feigned,50705009,0,0,1,1,0,0,0,,F68.1
UEC04DIA8141111000,81,41,11,Psych / tox / D+A,Toxicology,Paracetamol overdose,Paracetamol overdose,poisoning acetaminophen paracetamol cocodamol,295124009,1,0,1,1,0,1,1,,T39.1
UEC04DIA8141151000,81,41,15,Psych / tox / D+A,Toxicology,NSAID overdose,NSAID overdose,poisoning nsaid ibuprofen naproxen indomethacin indometacin diclofenac,295217003,1,0,1,1,0,1,1,,T39.3
UEC04DIA8141211000,81,41,21,Psych / tox / D+A,Toxicology,Antidepressant overdose,Antidepressant overdose,poisoning antidepressant tricyclic ssri snri amitryptiline imipramine,295830007,1,0,1,1,0,1,1,,T43.2
UEC04DIA8141251000,81,41,25,Psych / tox / D+A,Toxicology,Benzodiazepine overdose,Benzodiazepine overdose,poisoning benzodiazepines sedatives benzos diazepam temazepam clonazepam alprazolam,296015009,1,0,1,1,0,1,1,,T42.7
UEC04DIA8141291000,81,41,29,Psych / tox / D+A,Toxicology,Opiate overdose,Opiate overdose,poisoning opiate heroin diamorphine codeine oxycodone pethidine methadone,242253008,1,0,1,1,0,1,1,,T40.6
UEC04DIA8141311000,81,41,31,Psych / tox / D+A,Toxicology,Beta blocker overdose,Beta blocker overdose,poisoning atenolol propranolol beta blocker overdose,296335002,1,0,1,1,0,1,1,New code introduced July 2021,T44.7
UEC04DIA8141331000,81,41,33,Psych / tox / D+A,Toxicology,Calcium channel blocker overdose,Calcium channel blocker overdose,poisoning nifedipine diltiazem calcium channel blocker overdose,296355001,1,0,1,1,0,1,1,New code introduced July 2021,T46.1
UEC04DIA8141351000,81,41,35,Psych / tox / D+A,Toxicology,Digoxin overdose,Digoxin overdose,poisoning digoxin overdose,297062008,1,0,1,1,0,1,1,New code introduced July 2021,T46.0
UEC04DIA8141361000,81,41,36,Psych / tox / D+A,Toxicology,Colchicine poisoning,Colchicine poisoning,poisoning overdose colchicine,24354007,1,0,1,1,0,1,1,New code introduced July 2021,T50.4
UEC04DIA8141391000,81,41,39,Psych / tox / D+A,Toxicology,Antihypertensive overdose,Antihypertensive overdose,poisoning overdose ace angiotensin converting enzyme blocker nitrate alpha,111769007,1,0,1,1,0,1,1,New code introduced July 2021,T46.5
UEC04DIA8141411000,81,41,41,Psych / tox / D+A,Toxicology,Antibiotic overdose,Antibiotic overdose,poisoning overdose cephalosporin penicillin tetracycline erythromycin,419347003,1,0,1,1,0,1,1,New code introduced July 2021,T36.9
UEC04DIA8141451000,81,41,45,Psych / tox / D+A,Toxicology,Caffeine toxicity,Caffeine overdose,poisoning overdose caffeine,57005003,1,0,1,1,0,1,1,New code introduced July 2021,T43.6
UEC04DIA8141511000,81,41,51,Psych / tox / D+A,Toxicology,Toxic effect of household product,Toxic effect of household product,poisoning cleaning bleach household product weedkiller petrol,1382631000000101,1,0,1,1,0,1,1,Code introduced as replacement for navigational code.,T65.9
UEC04DIA8141531000,81,41,53,Psych / tox / D+A,Toxicology,Toxic effect of plant,Toxic effect of plant,plant toxic contact poison berry mushroom fungus toadstool ivy toxin,275390005,1,0,1,1,0,1,1,,T65.9
UEC04DIA8141551000,81,41,55,Psych / tox / D+A,Toxicology,Toxic effect of venom / sting,Toxic effect of venom / sting,venom envenomation bite sting animal bee wasp jellyfish snake spider,44400004,1,0,1,1,0,1,1,,T63.9
UEC04DIA8141611000,81,41,61,Psych / tox / D+A,Toxicology,Anticoagulant overdose,Anticoagulant overdose,poisoning warfarin noac doac,43302000,1,0,1,1,0,1,1,New code introduced July 2021,T45.5
UEC04DIA8141631000,81,41,63,Psych / tox / D+A,Toxicology,Iron overdose,Iron overdose,poisoning iron ferrous,1148733008,1,0,1,1,0,1,1,Code introduced as replacement for inactivated code by SNOMED.,T45.4
UEC04DIA8141711000,81,41,71,Psych / tox / D+A,Toxicology,Carbon monoxide poisoning,Carbon monoxide poisoning,poisoning exhaust boiler carbon monoxide,17383000,1,0,1,1,0,1,1,New code introduced July 2021,T58
UEC04DIA8141731000,81,41,73,Psych / tox / D+A,Toxicology,Cyanide poisoning,Cyanide poisoning,poisoning cyanide,66207005,1,0,1,1,0,1,1,New code introduced July 2021,T65.0
UEC04DIA8141751000,81,41,75,Psych / tox / D+A,Toxicology,Methaemoglobinaemia,Methaemoglobinaemia,methaemoglobinaemia poisoning oxidation,38959009,1,0,1,1,0,0,1,,D74.9
UEC04DIA8141771000,81,41,77,Psych / tox / D+A,Toxicology,Ingestion of methanol / ethylene glycol,Ingestion of methanol / ethylene glycol,ethylene glycol methanol alcohol toxic antifreeze meths,67426006,1,0,1,1,0,1,1,,T51.8
UEC04DIA8141811000,81,41,81,Psych / tox / D+A,Toxicology,Serotonin syndrome,Serotonin syndrome,serotonin syndrome ssri snri,371089000,1,0,1,1,0,1,1,,Y49.2
UEC04DIA8141831000,81,41,83,Psych / tox / D+A,Toxicology,Anticholinergic syndrome,Anticholinergic syndrome,Anticholinergic syndrome dry Acetylcholine receptor antagonist poisoning,1148734002,1,0,1,1,0,1,1,Code introduced as replacement for inactivated code by SNOMED.,T44.3
UEC04DIA8141851000,81,41,85,Psych / tox / D+A,Toxicology,Cholinergic syndrome,Cholinergic syndrome (OP poisoning),cholinergic syndrome crisis organophosphate nerve poison vx sarin mudpiles salivation lacrimation,61356009,1,0,1,1,0,1,1,New code introduced July 2021,T44.1
UEC04DIA8141911000,81,41,91,Psych / tox / D+A,Toxicology,Inhalation of toxic gas / vapour,Inhalation of toxic gas / vapour,inhalation toxic gas vapour carbon monoxide cyanide fire,371043007,1,0,1,1,0,1,1,,T59.9
UEC04DIA8141921000,81,41,92,Psych / tox / D+A,Toxicology,Inhalation of smoke,Inhalation of smoke,inhalation toxic smoke gas vapour fire carbon monoxide,426936004,1,0,1,1,0,1,1,,T59.8
UEC04DIA8141951000,81,41,95,Psych / tox / D+A,Toxicology,Poisoning (NOT plant / venom / gas / vapour),Poisoning (NOT plant / venom / gas / vapour),cyanide weedkiller paraquat insecticide overdose,75478009,1,0,1,1,0,1,1,,T65.9
UEC04DIA8161111000,81,61,11,Psych / tox / D+A,Drug / alcohol,Alcohol (ethanol) intoxication,Alcohol (ethanol) intoxication,intoxicated ethanol alcohol drunk delirium tremens dt addiction,25702006,1,0,1,1,0,0,1,,Y91.9
UEC04DIA8161131000,81,61,13,Psych / tox / D+A,Drug / alcohol,Alcohol dependence syndrome,Alcohol dependence syndrome,alcohol dependence syndrome dt delirium tremens addiction,66590003,0,0,1,1,0,0,1,,F10.2
UEC04DIA8161151000,81,61,15,Psych / tox / D+A,Drug / alcohol,Alcohol withdrawal syndrome,Alcohol withdrawal syndrome,alcohol withdrawal syndrome dt delirium tremens addiction,191480000,0,0,1,1,0,0,1,Code introduced as replacement for previous code as part of Terminology and Clinical Lead review.,F10.3
UEC04DIA8161171000,81,61,17,Psych / tox / D+A,Drug / alcohol,Alcohol withdrawal seizure,Alcohol withdrawal seizure,alcohol withdrawal seizure fit dt delirium tremens addiction,308742005,0,0,1,1,0,0,1,,F10.3
UEC04DIA8161191000,81,61,19,Psych / tox / D+A,Drug / alcohol,Drug-induced seizure,Drug-induced seizure,drug induced seizure withdrawal intoxication speed amphetamine cocaine meth ice spice fit dt delirium tremens addiction,1098111000000101,1,0,1,1,0,0,1,,G40.5
UEC04DIA8161311000,81,61,31,Psych / tox / D+A,Drug / alcohol,Recreational drug use,Recreational drug use,poisoning hallucinogen psychotropic intoxication drug cocaine crack ecstasy MDMA amphetamine speed crystal meth GBL GHB LSD acid khat qat cannabis skunk marijuana magic mushrooms ketamine mephedrone psychoactive spice substance addiction dependence,307052004,0,0,1,1,0,0,1,,Z72.2
UEC04DIA8161511000,81,61,51,Psych / tox / D+A,Drug / alcohol,Dependence on sedatives or hypnotics,Dependence on sedatives or hypnotics,dependence sedatives hypnotics addiction benzo benzodiazepine diazepam lorazepam alprazolam zopiclone zolpidem chlordiazepoxide clobazam clonazepam temazepam flumazenil,268640002,0,0,1,1,0,0,1,,F13.2
UEC04DIA8161611000,81,61,61,Psych / tox / D+A,Drug / alcohol,Dependence on opioids,Dependence on opioids,dependence addiction opioids opium opiate narcotics heroin morphine diamorphine codeine oxycodone pethidine tramadol naloxone naltrexone methadone buprenorphine fentanyl,75544000,0,0,1,1,0,0,1,,F11.2
UEC04DIA9111111000,91,11,11,Env / social / comp / NAD,Environmental,Needlestick injury / exposure to body fluids,Needlestick injury / exposure to body fluids,needlestick needle stick splash body fluid exposure hiv hepatitis,417981005,1,0,1,1,0,0,1,New code introduced July 2021,Z20.9
UEC04DIA9111151000,91,11,15,Env / social / comp / NAD,Environmental,Post exposure prophylaxis,Post exposure prophylaxis,post exposure prophylaxis pep pepse pepsi hiv unprotected intercourse hepatitis,409516001,1,0,1,1,0,0,1,,Z29.9
UEC04DIA9111211000,91,11,21,Env / social / comp / NAD,Environmental,Hypothermia,Hypothermia,hypothermia cold injury frostbite,83966006,1,0,1,1,0,0,1,,T68
UEC04DIA9111251000,91,11,25,Env / social / comp / NAD,Environmental,Cold injury,Cold injury,cold injury frostbite frostnip chill blains,726523002,1,0,1,1,0,0,1,New code introduced July 2021,T69.9
UEC04DIA9111511000,91,11,51,Env / social / comp / NAD,Environmental,Heat stroke / sun stroke,Heat stroke / sun stroke,heat stroke hyperthermia,52072009,1,0,1,1,0,0,1,,T67.0
UEC04DIA9111551000,91,11,55,Env / social / comp / NAD,Environmental,Heat injury,Heat injury,heat injury burn scald heat stroke rash dizziness,111735006,1,0,1,1,0,0,1,SNOMED changed from (disorder) to (finding) – dated 31072021 – SNOMED international release applied to TRUD May 2022,T67.9
UEC04DIA9111711000,91,11,71,Env / social / comp / NAD,Environmental,Sub-aqua diving / barotrauma injury,Sub-aqua diving / barotrauma injury,caisson bends barotrauma diving decompression sickness bent swimming,241977008,1,0,1,1,0,0,1,,T70.9
UEC04DIA9111751000,91,11,75,Env / social / comp / NAD,Environmental,Drowning / non-fatal immersion,Drowning / non-fatal immersion,drowning immersion submersion swimming water,212962007,1,0,1,1,0,0,1,,T75.1
